"","clean_word","lang","sample_id","word_id","word.x","surp","shannon","renyi","word.y","total_rt","gaze_rt","firstfix_rt","model","freq","len","prev_surp","prev2_surp","prev_freq","prev2_freq","prev_len","prev2_len","prev_shannon","prev2_shannon","prev_renyi","prev2_renyi","prev_sample","prev2_sample"
"16","Είχε","gr",1,17,"Είχε",5.43008995056152,4.09051132202148,6.36267614364624,"Είχε",279.444444444444,241.444444444444,184.083333333333,"taint_none",6.03,4,13.1449576690793,1.11479330062866,0,6.85,10,3,5.91331672668457,4.17464399337769,7.66633987426758,7.28150224685669,1,1
"17","διπλή","gr",1,18,"διπλή",8.10393142700195,5.93099880218506,7.79639339447021,"διπλή",297.5,225.833333333333,187.361111111111,"taint_none",4.36,5,5.43008995056152,13.1449576690793,6.03,0,4,10,4.09051132202148,5.91331672668457,6.36267614364624,7.66633987426758,1,1
"18","φύση","gr",1,19,"φύση",5.27928972244263,4.4251880645752,6.90953540802002,"φύση",311.305555555556,297.861111111111,258.472222222222,"taint_none",4.8,4,8.10393142700195,5.43008995056152,4.36,6.03,5,4,5.93099880218506,4.09051132202148,7.79639339447021,6.36267614364624,1,1
"19","και","gr",1,20,"και",1.23182773590088,2.45172762870789,6.02307033538818,"και",161.055555555556,118.888888888889,118.888888888889,"taint_none",7.51,3,5.27928972244263,8.10393142700195,4.8,4.36,4,5,4.4251880645752,5.93099880218506,6.90953540802002,7.79639339447021,1,1
"20","συνήθως","gr",1,21,"συνήθως",7.81600761413574,6.99148035049438,8.34048366546631,"συνήθως",386.611111111111,240.305555555556,215.722222222222,"taint_none",5.19,7,1.23182773590088,5.27928972244263,7.51,4.8,3,4,2.45172762870789,4.4251880645752,6.02307033538818,6.90953540802002,1,1
"21","απεικονιζόταν","gr",1,22,"απεικονιζόταν",5.072519056499,5.90051746368408,7.83424139022827,"απεικονιζόταν",586.361111111111,425.111111111111,212.666666666667,"taint_none",0,13,7.81600761413574,1.23182773590088,5.19,7.51,7,3,6.99148035049438,2.45172762870789,8.34048366546631,6.02307033538818,1,1
"22","με","gr",1,23,"με",1.40777897834778,3.1006772518158,5.88630390167236,"με",117.138888888889,102.055555555556,96.9722222222222,"taint_none",7.22,2,5.072519056499,7.81600761413574,0,5.19,13,7,5.90051746368408,6.99148035049438,7.83424139022827,8.34048366546631,1,1
"23","δύο","gr",1,24,"δύο",4.70214653015137,5.77872323989868,7.74720478057861,"δύο",237.944444444444,212.277777777778,189.333333333333,"taint_none",6.07,3,1.40777897834778,5.072519056499,7.22,0,2,13,3.1006772518158,5.90051746368408,5.88630390167236,7.83424139022827,1,1
"24","πρόσωπα","gr",1,25,"πρόσωπα,",4.23158764839172,5.43472576141357,7.56532573699951,"πρόσωπα,",327.666666666667,282.75,208.777777777778,"taint_none",4.85,7,4.70214653015137,1.40777897834778,6.07,7.22,3,2,5.77872323989868,3.1006772518158,7.74720478057861,5.88630390167236,1,1
"25","αφού","gr",1,26,"αφού",7.76360177993774,3.82134461402893,6.78703451156616,"αφού",280.583333333333,202.75,194.277777777778,"taint_none",5.57,4,4.23158764839172,4.70214653015137,4.85,6.07,7,3,5.43472576141357,5.77872323989868,7.56532573699951,7.74720478057861,1,1
"26","κοιτούσε","gr",1,27,"κοιτούσε",10.0117721259594,5.27669334411621,7.4601149559021,"κοιτούσε",406.972222222222,285.833333333333,201.361111111111,"taint_none",3.77,8,7.76360177993774,4.23158764839172,5.57,4.85,4,7,3.82134461402893,5.43472576141357,6.78703451156616,7.56532573699951,1,1
"27","ταυτόχρονα","gr",1,28,"ταυτόχρονα",7.81285190582275,5.0330810546875,7.35219860076904,"ταυτόχρονα",354.944444444444,305.583333333333,235.416666666667,"taint_none",4.95,10,10.0117721259594,7.76360177993774,3.77,5.57,8,4,5.27669334411621,3.82134461402893,7.4601149559021,6.78703451156616,1,1
"28","στο","gr",1,29,"στο",5.17584705352783,4.00471353530884,7.03907012939453,"στο",86.8055555555556,72.4166666666667,68.6944444444444,"taint_none",6.99,3,7.81285190582275,10.0117721259594,4.95,3.77,10,8,5.0330810546875,5.27669334411621,7.35219860076904,7.4601149559021,1,1
"29","μέλλον","gr",1,30,"μέλλον",7.84666156768799,5.56996250152588,7.49892425537109,"μέλλον",324.166666666667,255.277777777778,220.5,"taint_none",5.1,6,5.17584705352783,7.81285190582275,6.99,4.95,3,10,4.00471353530884,5.0330810546875,7.03907012939453,7.35219860076904,1,1
"30","και","gr",1,31,"και",2.48314166069031,3.57176995277405,6.68266916275024,"και",86.4166666666667,82.6388888888889,73.5277777777778,"taint_none",7.51,3,7.84666156768799,5.17584705352783,5.1,6.99,6,3,5.56996250152588,4.00471353530884,7.49892425537109,7.03907012939453,1,1
"31","στο","gr",1,32,"στο",4.21443271636963,6.05111789703369,7.69810009002686,"στο",134.055555555556,121.305555555556,121.305555555556,"taint_none",6.99,3,2.48314166069031,7.84666156768799,7.51,5.1,3,6,3.57176995277405,5.56996250152588,6.68266916275024,7.49892425537109,1,1
"32","παρελθόν","gr",1,33,"παρελθόν.",3.39889645576477,5.24054145812988,7.54864120483398,"παρελθόν.",368.194444444444,288.916666666667,202.444444444444,"taint_none",4.97,8,4.21443271636963,2.48314166069031,6.99,7.51,3,3,6.05111789703369,3.57176995277405,7.69810009002686,6.68266916275024,1,1
"33","Ο","gr",1,34,"Ο",1.94884562492371,4.32888317108154,6.4544939994812,"Ο",68.5277777777778,68.5277777777778,68.5277777777778,"taint_none",7.14,1,3.39889645576477,4.21443271636963,4.97,6.99,8,3,5.24054145812988,6.05111789703369,7.54864120483398,7.69810009002686,1,1
"34","Ιανός","gr",1,35,"Ιανός",0.335412081331015,2.33735036849976,6.75828790664673,"Ιανός",314.972222222222,309.805555555556,261.305555555556,"taint_none",0,5,1.94884562492371,3.39889645576477,7.14,4.97,1,8,4.32888317108154,5.24054145812988,6.4544939994812,7.54864120483398,1,1
"35","παρακολουθούσε","gr",1,36,"παρακολουθούσε",8.54962730407715,4.5646800994873,7.04614591598511,"παρακολουθούσε",585.527777777778,515.75,158.833333333333,"taint_none",3.82,14,0.335412081331015,1.94884562492371,0,7.14,5,1,2.33735036849976,4.32888317108154,6.75828790664673,6.4544939994812,1,1
"36","την","gr",1,37,"την",2.42399835586548,4.49824333190918,6.95588541030884,"την",241.055555555556,192.777777777778,187.111111111111,"taint_none",7.21,3,8.54962730407715,0.335412081331015,3.82,0,14,5,4.5646800994873,2.33735036849976,7.04614591598511,6.75828790664673,1,1
"37","αρχή","gr",1,38,"αρχή",6.6894645690918,6.29980993270874,7.83746719360352,"αρχή",272.222222222222,171.222222222222,167.805555555556,"taint_none",5.3,4,2.42399835586548,8.54962730407715,7.21,3.82,3,14,4.49824333190918,4.5646800994873,6.95588541030884,7.04614591598511,1,1
"38","και","gr",1,39,"και",2.79653739929199,2.22171664237976,5.46002912521362,"και",158.888888888889,146.666666666667,124.027777777778,"taint_none",7.51,3,6.6894645690918,2.42399835586548,5.3,7.21,4,3,6.29980993270874,4.49824333190918,7.83746719360352,6.95588541030884,1,1
"39","το","gr",1,40,"το",3.10090160369873,5.47597312927246,7.48494958877563,"το",158.25,141.611111111111,117.138888888889,"taint_none",7.48,2,2.79653739929199,6.6894645690918,7.51,5.3,3,4,2.22171664237976,6.29980993270874,5.46002912521362,7.83746719360352,1,1
"40","τέλος","gr",1,41,"τέλος",0.657176673412323,3.63836717605591,7.0974178314209,"τέλος",144.75,134.111111111111,130.388888888889,"taint_none",5.65,5,3.10090160369873,2.79653739929199,7.48,7.51,2,3,5.47597312927246,2.22171664237976,7.48494958877563,5.46002912521362,1,1
"41","μιας","gr",1,42,"μιας",5.54045391082764,1.96266603469849,5.09083127975464,"μιας",192.416666666667,178.305555555556,168.25,"taint_none",5.48,4,0.657176673412323,3.10090160369873,5.65,7.48,5,2,3.63836717605591,5.47597312927246,7.0974178314209,7.48494958877563,1,1
"42","σύγκρουσης","gr",1,43,"σύγκρουσης",5.44975092777167,6.29716205596924,7.78245449066162,"σύγκρουσης",480.861111111111,299.611111111111,182.861111111111,"taint_none",3.93,10,5.54045391082764,0.657176673412323,5.48,5.65,4,5,1.96266603469849,3.63836717605591,5.09083127975464,7.0974178314209,1,1
"43","και","gr",1,44,"και",3.74792003631592,2.87594318389893,6.08062791824341,"και",154.555555555556,132,122,"taint_none",7.51,3,5.44975092777167,5.54045391082764,3.93,5.48,10,4,6.29716205596924,1.96266603469849,7.78245449066162,5.09083127975464,1,1
"44","κατ’","gr",1,45,"κατ’",10.284677028656,6.20868110656738,7.83244752883911,"κατ’",209.5,180.666666666667,178.75,"taint_none",4.86,4,3.74792003631592,5.44975092777167,7.51,3.93,3,10,2.87594318389893,6.29716205596924,6.08062791824341,7.78245449066162,1,1
"45","επέκταση","gr",1,46,"επέκταση",0.392575651407242,1.80302047729492,5.48780059814453,"επέκταση",346.694444444444,258.916666666667,214.777777777778,"taint_none",4.58,8,10.284677028656,3.74792003631592,4.86,7.51,4,3,6.20868110656738,2.87594318389893,7.83244752883911,6.08062791824341,1,1
"46","τον","gr",1,47,"τον",4.97771739959717,5.88296890258789,7.77905750274658,"τον",103.666666666667,103.666666666667,101.333333333333,"taint_none",7.01,3,0.392575651407242,10.284677028656,4.58,4.86,8,4,1.80302047729492,6.20868110656738,5.48780059814453,7.83244752883911,1,1
"47","πόλεμο","gr",1,48,"πόλεμο",3.86731648445129,5.86450672149658,7.73092079162598,"πόλεμο",301.083333333333,256.638888888889,206.694444444444,"taint_none",5.09,6,4.97771739959717,0.392575651407242,7.01,4.58,3,8,5.88296890258789,1.80302047729492,7.77905750274658,5.48780059814453,1,1
"48","και","gr",1,49,"και",4.01119804382324,4.21458435058594,7.11288976669312,"και",94.3333333333333,94.3333333333333,94.3333333333333,"taint_none",7.51,3,3.86731648445129,4.97771739959717,5.09,7.01,6,3,5.86450672149658,5.88296890258789,7.73092079162598,7.77905750274658,1,1
"49","την","gr",1,50,"την",1.94246280193329,5.41470098495483,7.54931974411011,"την",157.305555555556,151.861111111111,147.25,"taint_none",7.21,3,4.01119804382324,3.86731648445129,7.51,5.09,3,6,4.21458435058594,5.86450672149658,7.11288976669312,7.73092079162598,1,1
"50","ειρήνη","gr",1,51,"ειρήνη.",6.08107304573059,6.26700973510742,7.68251180648804,"ειρήνη.",322.694444444444,272.75,214.638888888889,"taint_none",4.75,6,1.94246280193329,4.01119804382324,7.21,7.51,3,3,5.41470098495483,4.21458435058594,7.54931974411011,7.11288976669312,1,1
"51","Οι","gr",1,52,"Οι",2.72920989990234,4.65137577056885,6.57074356079102,"Οι",76.1388888888889,63.5833333333333,57.3055555555556,"taint_none",6.87,2,6.08107304573059,1.94246280193329,4.75,7.21,6,3,6.26700973510742,5.41470098495483,7.68251180648804,7.54931974411011,1,1
"52","πόρτες","gr",1,53,"πόρτες",10.9463815689087,6.09326362609863,7.85289335250854,"πόρτες",405.916666666667,346.027777777778,233.5,"taint_none",4.42,6,2.72920989990234,6.08107304573059,6.87,4.75,2,6,4.65137577056885,6.26700973510742,6.57074356079102,7.68251180648804,1,1
"53","του","gr",1,54,"του",1.35875964164734,3.66396737098694,6.65649223327637,"του",139.527777777778,131.805555555556,116.722222222222,"taint_none",7.28,3,10.9463815689087,2.72920989990234,4.42,6.87,6,2,6.09326362609863,4.65137577056885,7.85289335250854,6.57074356079102,1,1
"54","ναού","gr",1,55,"ναού",2.61799788475037,4.74517965316772,7.66917419433594,"ναού",408.861111111111,383.611111111111,309.277777777778,"taint_none",4.3,4,1.35875964164734,10.9463815689087,7.28,4.42,3,6,3.66396737098694,6.09326362609863,6.65649223327637,7.85289335250854,1,1
"55","του","gr",1,56,"του",1.61507987976074,4.23815298080444,6.7944917678833,"του",248.833333333333,197.583333333333,160.944444444444,"taint_none",7.28,3,2.61799788475037,1.35875964164734,4.3,7.28,4,3,4.74517965316772,3.66396737098694,7.66917419433594,6.65649223327637,1,1
"56","ήταν","gr",1,57,"ήταν",4.85441589355469,3.62061309814453,7.04056072235107,"ήταν",292.25,189.611111111111,155.083333333333,"taint_none",6.56,4,1.61507987976074,2.61799788475037,7.28,4.3,3,4,4.23815298080444,4.74517965316772,6.7944917678833,7.66917419433594,1,1
"57","ανοιχτές","gr",1,58,"ανοιχτές",5.66108430735767,6.26988410949707,7.75257205963135,"ανοιχτές",345.194444444444,246.138888888889,199.972222222222,"taint_none",3.95,8,4.85441589355469,1.61507987976074,6.56,7.28,4,3,3.62061309814453,4.23815298080444,7.04056072235107,6.7944917678833,1,1
"58","σε","gr",1,59,"σε",3.09051966667175,2.77311086654663,5.25844860076904,"σε",78.9166666666667,72.1111111111111,72.1111111111111,"taint_none",7.04,2,5.66108430735767,4.85441589355469,3.95,6.56,8,4,6.26988410949707,3.62061309814453,7.75257205963135,7.04056072235107,1,1
"59","περιόδους","gr",1,60,"περιόδους",6.98523426055908,4.51116609573364,7.24582147598267,"περιόδους",447.722222222222,327.611111111111,241.638888888889,"taint_none",4.25,9,3.09051966667175,5.66108430735767,7.04,3.95,2,8,2.77311086654663,6.26988410949707,5.25844860076904,7.75257205963135,1,1
"60","πολέμου","gr",1,61,"πολέμου",3.25726628303528,5.19922161102295,7.32317543029785,"πολέμου",374.194444444444,259.5,223.833333333333,"taint_none",4.86,7,6.98523426055908,3.09051966667175,4.25,7.04,9,2,4.51116609573364,2.77311086654663,7.24582147598267,5.25844860076904,1,1
"61","και","gr",1,62,"και",0.754542410373688,1.76749348640442,4.81810665130615,"και",57.0833333333333,57.0833333333333,54.6666666666667,"taint_none",7.51,3,3.25726628303528,6.98523426055908,4.86,4.25,7,9,5.19922161102295,4.51116609573364,7.32317543029785,7.24582147598267,1,1
"62","κλειστές","gr",1,63,"κλειστές",8.71002101898193,6.70295572280884,8.26536655426025,"κλειστές",404.111111111111,319.694444444444,233.944444444444,"taint_none",3.72,8,0.754542410373688,3.25726628303528,7.51,4.86,3,7,1.76749348640442,5.19922161102295,4.81810665130615,7.32317543029785,1,1
"63","σε","gr",1,64,"σε",2.47332692146301,2.45534038543701,5.66371965408325,"σε",36.6388888888889,36.6388888888889,31.8888888888889,"taint_none",7.04,2,8.71002101898193,0.754542410373688,3.72,7.51,8,3,6.70295572280884,1.76749348640442,8.26536655426025,4.81810665130615,1,1
"64","περιόδους","gr",1,65,"περιόδους",1.17500853538513,4.88287925720215,7.58610153198242,"περιόδους",465.861111111111,300.333333333333,234.638888888889,"taint_none",4.25,9,2.47332692146301,8.71002101898193,7.04,3.72,2,8,2.45534038543701,6.70295572280884,5.66371965408325,8.26536655426025,1,1
"65","ειρήνης","gr",1,66,"ειρήνης.",1.71850061416626,2.98477292060852,6.41463947296143,"ειρήνης.",465.833333333333,342.666666666667,244.75,"taint_none",4.4,7,1.17500853538513,2.47332692146301,4.25,7.04,9,2,4.88287925720215,2.45534038543701,7.58610153198242,5.66371965408325,1,1
"66","Ως","gr",1,67,"Ως",5.73126262798905,4.37158870697021,6.47954130172729,"Ως",159.694444444444,123.333333333333,98.0833333333333,"taint_none",6.13,2,1.71850061416626,1.17500853538513,4.4,4.25,7,9,2.98477292060852,4.88287925720215,6.41463947296143,7.58610153198242,1,1
"67","ο","gr",1,68,"ο",4.49639320373535,5.8161678314209,7.97330570220947,"ο",140.638888888889,119,119,"taint_none",7.14,1,5.73126262798905,1.71850061416626,6.13,4.4,2,7,4.37158870697021,2.98477292060852,6.47954130172729,6.41463947296143,1,1
"68","θεός","gr",1,69,"θεός",3.01645064353943,5.73679065704346,7.73261070251465,"θεός",381.861111111111,279.277777777778,222.222222222222,"taint_none",5.03,4,4.49639320373535,5.73126262798905,7.14,6.13,1,2,5.8161678314209,4.37158870697021,7.97330570220947,6.47954130172729,1,1
"69","των","gr",1,70,"των",1.74277198314667,4.98275423049927,7.59499788284302,"των",136.222222222222,104.527777777778,104.527777777778,"taint_none",6.85,3,3.01645064353943,4.49639320373535,5.03,7.14,4,1,5.73679065704346,5.8161678314209,7.73261070251465,7.97330570220947,1,1
"70","πυλών","gr",1,71,"πυλών,",8.71968555450439,5.19112539291382,7.31255435943604,"πυλών,",435.25,311.722222222222,254.722222222222,"taint_none",3.67,5,1.74277198314667,3.01645064353943,6.85,5.03,3,4,4.98275423049927,5.73679065704346,7.59499788284302,7.73261070251465,1,1
"71","συνδέθηκε","gr",1,72,"συνδέθηκε",7.36629962921143,4.74551105499268,7.60169124603271,"συνδέθηκε",477.472222222222,411.944444444444,319.861111111111,"taint_none",3.56,9,8.71968555450439,1.74277198314667,3.67,6.85,5,3,5.19112539291382,4.98275423049927,7.31255435943604,7.59499788284302,1,1
"72","επίσης","gr",1,73,"επίσης",3.7653694152832,2.33114719390869,5.70194673538208,"επίσης",325.194444444444,302,237.694444444444,"taint_none",5.79,6,7.36629962921143,8.71968555450439,3.56,3.67,9,5,4.74551105499268,5.19112539291382,7.60169124603271,7.31255435943604,1,1
"73","με","gr",1,74,"με",0.15476006269455,0.954426348209381,4.93256235122681,"με",121.527777777778,111.111111111111,111.111111111111,"taint_none",7.22,2,3.7653694152832,7.36629962921143,5.79,3.56,6,9,2.33114719390869,4.74551105499268,5.70194673538208,7.60169124603271,1,1
"74","την","gr",1,75,"την",1.45627391338348,3.40132141113281,6.59318065643311,"την",170.555555555556,113.722222222222,106.388888888889,"taint_none",7.21,3,0.15476006269455,3.7653694152832,7.22,5.79,2,6,0.954426348209381,2.33114719390869,4.93256235122681,5.70194673538208,1,1
"75","είσοδο","gr",1,76,"είσοδο",7.21827030181885,6.46318674087524,7.89739561080933,"είσοδο",331.027777777778,241.555555555556,218.222222222222,"taint_none",4.68,6,1.45627391338348,0.15476006269455,7.21,7.22,3,2,3.40132141113281,0.954426348209381,6.59318065643311,4.93256235122681,1,1
"76","και","gr",1,77,"και",2.8993763923645,2.91162204742432,6.04971742630005,"και",139.361111111111,122.416666666667,111.972222222222,"taint_none",7.51,3,7.21827030181885,1.45627391338348,4.68,7.21,6,3,6.46318674087524,3.40132141113281,7.89739561080933,6.59318065643311,1,1
"77","έξοδο","gr",1,78,"έξοδο",3.96845006942749,3.06031179428101,6.49768114089966,"έξοδο",286.694444444444,243.444444444444,216.083333333333,"taint_none",4.53,5,2.8993763923645,7.21827030181885,7.51,4.68,3,6,2.91162204742432,6.46318674087524,6.04971742630005,7.89739561080933,1,1
"78","από","gr",1,79,"από",2.21937322616577,2.85090374946594,5.62263917922974,"από",52.5277777777778,52.5277777777778,52.5277777777778,"taint_none",7.06,3,3.96845006942749,2.8993763923645,4.53,7.51,5,3,3.06031179428101,2.91162204742432,6.49768114089966,6.04971742630005,1,1
"79","τις","gr",1,80,"τις",3.13721418380737,2.51839399337769,5.7385721206665,"τις",174.75,142.638888888889,137.666666666667,"taint_none",6.63,3,2.21937322616577,3.96845006942749,7.06,4.53,3,5,2.85090374946594,3.06031179428101,5.62263917922974,6.49768114089966,1,1
"80","πόρτες","gr",1,81,"πόρτες",3.54537916183472,3.63432478904724,6.94074773788452,"πόρτες",289.277777777778,224.194444444444,192.194444444444,"taint_none",4.42,6,3.13721418380737,2.21937322616577,6.63,7.06,3,3,2.51839399337769,2.85090374946594,5.7385721206665,5.62263917922974,1,1
"81","των","gr",1,82,"των",2.09523010253906,2.53379344940186,5.41092777252197,"των",61,61,61,"taint_none",6.85,3,3.54537916183472,3.13721418380737,4.42,6.63,6,3,3.63432478904724,2.51839399337769,6.94074773788452,5.7385721206665,1,1
"82","σπιτιών","gr",1,83,"σπιτιών.",3.28392744064331,5.03729629516602,7.19464635848999,"σπιτιών.",399.361111111111,309.333333333333,225.444444444444,"taint_none",3.85,7,2.09523010253906,3.54537916183472,6.85,4.42,3,6,2.53379344940186,3.63432478904724,5.41092777252197,6.94074773788452,1,1
"83","Ο","gr",1,84,"Ο",1.84103572368622,4.3325457572937,6.43203163146973,"Ο",63.1666666666667,63.1666666666667,63.1666666666667,"taint_none",7.14,1,3.28392744064331,2.09523010253906,3.85,6.85,7,3,5.03729629516602,2.53379344940186,7.19464635848999,5.41092777252197,1,1
"84","Ιανός","gr",1,85,"Ιανός",0.514106931164861,2.64370894432068,6.78449153900146,"Ιανός",438.527777777778,278.055555555556,228.25,"taint_none",0,5,1.84103572368622,3.28392744064331,7.14,3.85,1,7,4.3325457572937,5.03729629516602,6.43203163146973,7.19464635848999,1,1
"85","συμβόλιζε","gr",1,86,"συμβόλιζε",6.06268046570767,4.98453187942505,7.21132946014404,"συμβόλιζε",539.083333333333,425.25,267.25,"taint_none",0,9,0.514106931164861,1.84103572368622,0,7.14,5,1,2.64370894432068,4.3325457572937,6.78449153900146,6.43203163146973,1,1
"86","συχνά","gr",1,87,"συχνά",6.70119190216064,2.46694183349609,5.54671955108643,"συχνά",235.555555555556,193.5,174.638888888889,"taint_none",5.19,5,6.06268046570767,0.514106931164861,0,0,9,5,4.98453187942505,2.64370894432068,7.21132946014404,6.78449153900146,1,1
"87","τις","gr",1,88,"τις",2.32934665679932,2.43995404243469,5.68875217437744,"τις",200.666666666667,142.805555555556,139.805555555556,"taint_none",6.63,3,6.70119190216064,6.06268046570767,5.19,0,5,9,2.46694183349609,4.98453187942505,5.54671955108643,7.21132946014404,1,1
"88","αλλαγές","gr",1,89,"αλλαγές",5.51108407974243,5.20984363555908,7.23508358001709,"αλλαγές",392.027777777778,282.666666666667,239.25,"taint_none",4.92,7,2.32934665679932,6.70119190216064,6.63,5.19,3,5,2.43995404243469,2.46694183349609,5.68875217437744,5.54671955108643,1,1
"89","και","gr",1,90,"και",2.26158165931702,2.97956681251526,5.37423801422119,"και",89.6666666666667,83.6666666666667,83.6666666666667,"taint_none",7.51,3,5.51108407974243,2.32934665679932,4.92,6.63,7,3,5.20984363555908,2.43995404243469,7.23508358001709,5.68875217437744,1,1
"90","τις","gr",1,91,"τις",1.07722365856171,3.60570979118347,7.01683568954468,"τις",172.138888888889,142.305555555556,142.305555555556,"taint_none",6.63,3,2.26158165931702,5.51108407974243,7.51,4.92,3,7,2.97956681251526,5.20984363555908,5.37423801422119,7.23508358001709,1,1
"91","εξελίξεις","gr",1,92,"εξελίξεις,",9.0886116027832,5.99100780487061,7.50425291061401,"εξελίξεις,",400.972222222222,293.75,211.694444444444,"taint_none",4.55,9,1.07722365856171,2.26158165931702,6.63,7.51,3,3,3.60570979118347,2.97956681251526,7.01683568954468,5.37423801422119,1,1
"92","όπως","gr",1,93,"όπως",2.97758889198303,4.46049022674561,6.97256469726562,"όπως",272.666666666667,229.777777777778,198.305555555556,"taint_none",6.18,4,9.0886116027832,1.07722365856171,4.55,6.63,9,3,5.99100780487061,3.60570979118347,7.50425291061401,7.01683568954468,1,1
"93","η","gr",1,94,"η",1.73250162601471,4.29897403717041,7.05993366241455,"η",128.944444444444,105.083333333333,100.333333333333,"taint_none",7.24,1,2.97758889198303,9.0886116027832,6.18,4.55,4,9,4.46049022674561,5.99100780487061,6.97256469726562,7.50425291061401,1,1
"94","πρόοδος","gr",1,95,"πρόοδος",6.52293388789985,6.56512832641602,7.89587640762329,"πρόοδος",471.166666666667,219.055555555556,176.916666666667,"taint_none",4.04,7,1.73250162601471,2.97758889198303,7.24,6.18,1,4,4.29897403717041,4.46049022674561,7.05993366241455,6.97256469726562,1,1
